time grd_truth(x) grd_truth(y) grd_truth(vx) grd_truth(vy) est(x) est(y) est(vx) est(vy) RMSE(x) RMSE(y) RMSE(vx) RMSE(vy) x(x) x(y) x(v) x(yaw) x(yawd) P(0,0) P(0,1) P(0,2) P(0,3) P(0,4) P(1,0) P(1,1) P(1,2) P(1,3) P(1,4) P(2,0) P(2,1) P(2,2) P(2,3) P(2,4) P(3,0) P(3,1) P(3,2) P(3,3) P(3,4) P(4,0) P(4,1) P(4,2) P(4,3) P(4,4)
1477010461350000 -23.8393 -7.22897 -3.52321 3.26445 -23.8409 -7.17822 -3.62147 3.24036 -23.8409 -7.17822 4.85952 2.41168 0.0639923 0.0877352 0.230562 0.331098 -0.523842 0.00363699 -0.000770076 -0.00479673 -0.000347122 -0.000389426 -0.000770076 0.00751416 0.00838374 -0.00254177 -0.00245145 -0.00479673 0.00838374 0.0292857 -0.00318109 -0.00465677 -0.000347122 -0.00254177 -0.00318109 0.00200264 0.00386939 -0.000389426 -0.00245145 -0.00465677 0.00386939 0.0146645
1477010461400000 -24.0132 -7.06336 -3.43189 3.35916 -24.0021 -7.08704 -3.54215 3.18963 -24.0021 -7.08704 4.76661 2.40851 0.0639081 0.0876249 0.230321 0.330767 -0.500302 0.00350461 -0.000434956 -0.00434798 -0.000585855 -0.000836978 -0.000434956 0.00649787 0.00701181 -0.00228283 -0.00241169 -0.00434798 0.00701181 0.0276282 -0.00253887 -0.00378445 -0.000585855 -0.00228283 -0.00253887 0.00208709 0.00427584 -0.000836978 -0.00241169 -0.00378445 0.00427584 0.0158118
1477010461450000 -24.1825 -6.89307 -3.33801 3.45149 -24.1697 -6.90395 -3.4182 3.33435 -24.1697 -6.90395 4.77514 2.36861 0.0638252 0.0875083 0.230047 0.330376 -0.526665 0.00362207 -0.00068793 -0.00458702 -0.000440385 -0.000467217 -0.00068793 0.00748425 0.00864398 -0.00243711 -0.0023776 -0.00458702 0.00864398 0.0296652 -0.00310161 -0.00459832 -0.000440385 -0.00243711 -0.00310161 0.00194327 0.0038226 -0.000467217 -0.0023776 -0.00459832 0.0038226 0.0146378
1477010461500000 -24.347 -6.71823 -3.24166 3.54138 -24.3306 -6.65036 -3.27456 3.58677 -24.3306 -6.65036 4.85672 2.31072 0.0637448 0.0874612 0.229743 0.329938 -0.561002 0.00350148 -0.000381509 -0.00416242 -0.000664721 -0.000909955 -0.000381509 0.00645864 0.00724135 -0.00218875 -0.0023315 -0.00416242 0.00724135 0.0279069 -0.00248333 -0.00374089 -0.000664721 -0.00218875 -0.00248333 0.00204468 0.00424736 -0.000909955 -0.0023315 -0.00374089 0.00424736 0.0158026
1477010461550000 -24.5066 -6.53896 -3.14289 3.62873 -24.498 -6.47334 -3.1495 3.69146 -24.498 -6.47334 4.85245 2.27714 0.0636606 0.0874098 0.229435 0.329511 -0.58228 0.00361179 -0.00062058 -0.00438659 -0.000529056 -0.000546348 -0.00062058 0.00736595 0.00882976 -0.00224646 -0.00210789 -0.00438659 0.00882976 0.0301136 -0.00289793 -0.00424088 -0.000529056 -0.00224646 -0.00289793 0.00182197 0.0036281 -0.000546348 -0.00210789 -0.00424088 0.0036281 0.014269
1477010461600000 -24.6612 -6.35538 -3.0418 3.71347 -24.5956 -6.33444 -2.97714 3.68953 -24.5956 -6.33444 4.74089 2.24974 0.063666 0.0872993 0.229151 0.329071 -0.584135 0.0035046 -0.000320864 -0.00392461 -0.000759009 -0.0010168 -0.000320864 0.00636471 0.00746167 -0.00201872 -0.00208694 -0.00392461 0.00746167 0.0282894 -0.00233061 -0.00348498 -0.000759009 -0.00201872 -0.00233061 0.00194164 0.00408207 -0.0010168 -0.00208694 -0.00348498 0.00408207 0.0154911
1477010461650000 -24.8107 -6.16764 -2.93846 3.79553 -24.7368 -6.14544 -2.86402 3.77665 -24.7368 -6.14544 4.7398 2.21962 0.0636959 0.0871901 0.228877 0.328632 -0.583331 0.00360581 -0.00054174 -0.00413274 -0.000631798 -0.000656911 -0.00054174 0.0072633 0.00902317 -0.00207548 -0.00189335 -0.00413274 0.00902317 0.0305201 -0.00270065 -0.00391981 -0.000631798 -0.00207548 -0.00270065 0.0017397 0.00351558 -0.000656911 -0.00189335 -0.00391981 0.00351558 0.0140758
1477010461700000 -24.955 -5.97587 -2.83295 3.87484 -24.9193 -5.94141 -2.81328 3.88442 -24.9193 -5.94141 4.79617 2.19761 0.0636377 0.0870919 0.228574 0.328194 -0.573029 0.00350899 -0.000276802 -0.00370059 -0.000845788 -0.00111147 -0.000276802 0.00627276 0.0076571 -0.00186558 -0.0018863 -0.00370059 0.0076571 0.0286339 -0.00218058 -0.00324751 -0.000845788 -0.00186558 -0.00218058 0.00187804 0.00399479 -0.00111147 -0.0018863 -0.00324751 0.00399479 0.0153373
1477010461750000 -25.094 -5.7802 -2.72537 3.95132 -25.0506 -5.7365 -2.70114 3.97126 -25.0506 -5.7365 4.80282 2.16809 0.0635924 0.0870052 0.228273 0.327759 -0.567684 0.0035972 -0.000480877 -0.00388258 -0.000713264 -0.00072581 -0.000480877 0.007173 0.00921068 -0.00191103 -0.00169407 -0.00388258 0.00921068 0.0308836 -0.00251733 -0.00363681 -0.000713264 -0.00191103 -0.00251733 0.0016597 0.00339532 -0.00072581 -0.00169407 -0.00363681 0.00339532 0.0138471
1477010461800000 -25.2276 -5.58079 -2.61581 4.02492 -25.1833 -5.56571 -2.60297 3.9937 -25.1833 -5.56571 4.76709 2.14841 0.063549 0.0868932 0.227971 0.327328 -0.558908 0.00351686 -0.000234148 -0.003468 -0.000920956 -0.00118496 -0.000234148 0.00620493 0.00784665 -0.00172276 -0.00170896 -0.003468 0.00784665 0.0289296 -0.00203868 -0.00303281 -0.000920956 -0.00172276 -0.00203868 0.00181036 0.00389076 -0.00118496 -0.00170896 -0.00303281 0.00389076 0.0151391
1477010461850000 -25.3556 -5.37777 -2.50435 4.09557 -25.3374 -5.38065 -2.59854 4.00797 -25.3374 -5.38065 4.77663 2.14601 0.0634717 0.0867784 0.227721 0.326926 -0.506367 0.00359501 -0.000420611 -0.00362814 -0.000789233 -0.000790391 -0.000420611 0.00710966 0.00939073 -0.00176937 -0.00154389 -0.00362814 0.00939073 0.0311901 -0.00235043 -0.00339215 -0.000789233 -0.00176937 -0.00235043 0.00159887 0.00331085 -0.000790391 -0.00154389 -0.00339215 0.00331085 0.0136933
1477010461900000 -25.4779 -5.1713 -2.39109 4.16322 -25.482 -5.15689 -2.5153 4.11084 -25.482 -5.15689 4.81931 2.1199 0.0633883 0.086667 0.22751 0.326505 -0.505875 0.00352545 -0.000204475 -0.00327406 -0.00097971 -0.00123213 -0.000204475 0.00615429 0.00800711 -0.00160159 -0.00157654 -0.00327406 0.00800711 0.0291676 -0.00190616 -0.0028355 -0.00097971 -0.00160159 -0.00190616 0.00175969 0.00381827 -0.00123213 -0.00157654 -0.0028355 0.00381827 0.0150059
1477010461950000 -25.5946 -4.96152 -2.27613 4.22781 -25.614 -4.97988 -2.50267 4.09003 -25.614 -4.97988 4.79497 2.11992 0.0633126 0.086558 0.227507 0.326152 -0.451735 0.00359121 -0.000370683 -0.00339937 -0.000841373 -0.000814741 -0.000370683 0.00708123 0.00955994 -0.00166266 -0.0014606 -0.00339937 0.00955994 0.0314158 -0.00223327 -0.0032512 -0.000841373 -0.00166266 -0.00223327 0.00154956 0.00324175 -0.000814741 -0.0014606 -0.0032512 0.00324175 0.0135615
1477010462000000 -25.7055 -4.7486 -2.15956 4.2893 -25.7291 -4.80871 -2.41072 4.08547 -25.7291 -4.80871 4.74369 2.10388 0.063241 0.0864991 0.227573 0.325891 -0.44568 0.00353013 -0.000174367 -0.00308282 -0.00102203 -0.001254 -0.000174367 0.00612987 0.00815299 -0.00150846 -0.00149522 -0.00308282 0.00815299 0.0293257 -0.00181266 -0.00271341 -0.00102203 -0.00150846 -0.00181266 0.00171625 0.00375494 -0.001254 -0.00149522 -0.00271341 0.00375494 0.0148863
1477010462050000 -25.8105 -4.53268 -2.04149 4.34764 -25.8495 -4.60291 -2.33738 4.13258 -25.8495 -4.60291 4.7478 2.08554 0.0631896 0.0864606 0.227778 0.32565 -0.435232 0.00358916 -0.000317965 -0.00317868 -0.000888358 -0.000843243 -0.000317965 0.00708156 0.00970932 -0.00160194 -0.00146296 -0.00317868 0.00970932 0.0315432 -0.00217412 -0.00322095 -0.000888358 -0.00160194 -0.00217412 0.00153611 0.00324387 -0.000843243 -0.00146296 -0.00322095 0.00324387 0.0135789
1477010462100000 -25.9096 -4.31392 -1.92202 4.40279 -25.9628 -4.36024 -2.23097 4.2427 -25.9628 -4.36024 4.79351 2.0549 0.0631655 0.08638 0.228028 0.325328 -0.444368 0.00353143 -0.000138452 -0.0028822 -0.00106392 -0.00128562 -0.000138452 0.00612258 0.00827833 -0.00145109 -0.0014754 -0.0028822 0.00827833 0.0293993 -0.00176537 -0.00267334 -0.00106392 -0.00145109 -0.00176537 0.00170853 0.00376005 -0.00128562 -0.0014754 -0.00267334 0.00376005 0.0149026
1477010462150000 -26.0027 -4.0925 -1.80125 4.45471 -26.0705 -4.13854 -2.01459 4.34871 -26.0705 -4.13854 4.79268 2.00462 0.0631779 0.0862995 0.227991 0.324949 -0.522012 0.00358438 -0.000270727 -0.00295955 -0.000927303 -0.000862905 -0.000270727 0.00706325 0.00982424 -0.00151939 -0.00139339 -0.00295955 0.00982424 0.0316575 -0.00207388 -0.00306672 -0.000927303 -0.00151939 -0.00207388 0.00150379 0.00319347 -0.000862905 -0.00139339 -0.00306672 0.00319347 0.0134692
1477010462200000 -26.0897 -3.86856 -1.67928 4.50337 -26.1616 -3.85437 -1.85727 4.5102 -26.1616 -3.85437 4.87763 1.96143 0.063202 0.0861904 0.227875 0.324527 -0.539718 0.0035349 -9.25858e-05 -0.00261762 -0.00111174 -0.00133297 -9.25858e-05 0.006098 0.00839626 -0.00136332 -0.00137576 -0.00261762 0.00839626 0.0294849 -0.00168448 -0.00254868 -0.00111174 -0.00136332 -0.00168448 0.00168018 0.00371398 -0.00133297 -0.00137576 -0.00254868 0.00371398 0.0148034
1477010462250000 -26.1706 -3.64227 -1.55623 4.54875 -26.2348 -3.61614 -1.60071 4.60841 -26.2348 -3.61614 4.8785 1.9051 0.0632045 0.0860889 0.227591 0.32412 -0.611429 0.00358388 -0.000224392 -0.00269753 -0.000972967 -0.000897964 -0.000224392 0.0069866 0.0098931 -0.00135627 -0.00114486 -0.00269753 0.0098931 0.0317983 -0.00183784 -0.00261043 -0.000972967 -0.00135627 -0.00183784 0.00142964 0.00305512 -0.000897964 -0.00114486 -0.00261043 0.00305512 0.0131842
1477010462300000 -26.2453 -3.41381 -1.4322 4.59081 -26.262 -3.34861 -1.35455 4.70713 -26.262 -3.34861 4.89815 1.85099 0.0631286 0.0860415 0.227331 0.323755 -0.637612 0.0035455 -5.42709e-05 -0.0023104 -0.0011622 -0.00138591 -5.42709e-05 0.00602758 0.00849082 -0.00120026 -0.00112204 -0.0023104 0.00849082 0.0296332 -0.00149257 -0.00220259 -0.0011622 -0.00120026 -0.00149257 0.00161084 0.00358667 -0.00138591 -0.00112204 -0.00220259 0.00358667 0.0145491
1477010462350000 -26.3138 -3.18332 -1.30729 4.62954 -26.312 -3.1044 -1.13467 4.76876 -26.312 -3.1044 4.9019 1.80439 0.0630472 0.0860239 0.227207 0.323415 -0.669564 0.00359228 -0.000184577 -0.00239678 -0.00102864 -0.000954152 -0.000184577 0.00686355 0.00992071 -0.00112639 -0.000780203 -0.00239678 0.00992071 0.0319302 -0.00148401 -0.00194332 -0.00102864 -0.00112639 -0.00148401 0.00134537 0.00290935 -0.000954152 -0.000780203 -0.00194332 0.00290935 0.0129122
1477010462400000 -26.376 -2.95098 -1.18162 4.66493 -26.3345 -2.86912 -0.923744 4.79162 -26.3345 -2.86912 4.87985 1.76124 0.0630013 0.0860134 0.227291 0.323063 -0.681275 0.00356002 -3.70356e-05 -0.00199092 -0.00121208 -0.00143831 -3.70356e-05 0.00592464 0.00855708 -0.000979023 -0.000772658 -0.00199092 0.00855708 0.0297992 -0.00120416 -0.00169689 -0.00121208 -0.000979023 -0.00120416 0.00153443 0.0034561 -0.00143831 -0.000772658 -0.00169689 0.0034561 0.0143093
1477010462450000 -26.4319 -2.71697 -1.05529 4.69696 -26.3939 -2.64352 -0.831098 4.79425 -26.3939 -2.64352 4.86576 1.74244 0.0629499 0.0859836 0.227283 0.322686 -0.651962 0.00360254 -0.000154819 -0.00206984 -0.00108322 -0.00100867 -0.000154819 0.00674991 0.00996329 -0.000883982 -0.000430821 -0.00206984 0.00996329 0.0320736 -0.0011176 -0.00131775 -0.00108322 -0.000883982 -0.0011176 0.00128269 0.00281791 -0.00100867 -0.000430821 -0.00131775 0.00281791 0.0127644
1477010462500000 -26.4815 -2.48143 -0.928411 4.72562 -26.4694 -2.48991 -0.775742 4.69197 -26.4694 -2.48991 4.75567 1.73465 0.0628723 0.0858746 0.227124 0.322278 -0.629249 0.00357299 -3.96173e-05 -0.00170568 -0.00125292 -0.00147504 -3.96173e-05 0.00584005 0.00862421 -0.00075838 -0.000457372 -0.00170568 0.00862421 0.0299518 -0.00090501 -0.00121542 -0.00125292 -0.00075838 -0.00090501 0.00148013 0.00337643 -0.00147504 -0.000457372 -0.00121542 0.00337643 0.0141792
1477010462550000 -26.5247 -2.24456 -0.80109 4.75091 -26.526 -2.25495 -0.716729 4.70855 -26.526 -2.25495 4.76279 1.72186 0.0627921 0.0857666 0.226874 0.321873 -0.587821 0.00361044 -0.000124141 -0.00175024 -0.00113019 -0.00105413 -0.000124141 0.0067045 0.0100727 -0.000710509 -0.000263707 -0.00175024 0.0100727 0.0322669 -0.000888421 -0.00104408 -0.00113019 -0.000710509 -0.000888421 0.0012675 0.00282471 -0.00105413 -0.000263707 -0.00104408 0.00282471 0.012813
1477010462600000 -26.5616 -2.0065 -0.673434 4.77284 -26.5756 -2.0588 -0.620827 4.66915 -26.5756 -2.0588 4.71024 1.70298 0.0627161 0.085698 0.226601 0.321506 -0.578267 0.00357979 -3.89662e-05 -0.00146227 -0.0012873 -0.00150488 -3.89662e-05 0.0058106 0.00872162 -0.000609834 -0.000312285 -0.00146227 0.00872162 0.0300929 -0.000722699 -0.000998756 -0.0012873 -0.000609834 -0.000722699 0.00147329 0.00339028 -0.00150488 -0.000312285 -0.000998756 0.00339028 0.0142298
1477010462650000 -26.5921 -1.76744 -0.545553 4.79141 -26.6073 -1.82229 -0.54415 4.68244 -26.6073 -1.82229 4.71395 1.68649 0.0626412 0.0856338 0.226313 0.321145 -0.543503 0.00361225 -9.90254e-05 -0.00147793 -0.00116245 -0.00107594 -9.90254e-05 0.0066929 0.0101839 -0.000583232 -0.000191252 -0.00147793 0.0101839 0.0324162 -0.000730956 -0.000906316 -0.00116245 -0.000583232 -0.000730956 0.00126742 0.00284779 -0.00107594 -0.000191252 -0.000906316 0.00284779 0.0128672
1477010462700000 -26.6161 -1.52753 -0.417552 4.80664 -26.6052 -1.5738 -0.36683 4.71268 -26.6052 -1.5738 4.72693 1.64848 0.0625643 0.085557 0.226041 0.320773 -0.555219 0.00358311 -3.10164e-05 -0.00122258 -0.00131516 -0.00152569 -3.10164e-05 0.00580221 0.00881169 -0.000497355 -0.000234124 -0.00122258 0.00881169 0.030185 -0.000599885 -0.00088266 -0.00131516 -0.000497355 -0.000599885 0.00147921 0.00341676 -0.00152569 -0.000234124 -0.00088266 0.00341676 0.014283
1477010462750000 -26.6338 -1.28695 -0.289538 4.81852 -26.6018 -1.34424 -0.157226 4.71224 -26.6018 -1.34424 4.71487 1.60415 0.0625059 0.0854974 0.225853 0.320412 -0.592994 0.00361152 -7.79337e-05 -0.00122202 -0.00118465 -0.00108256 -7.79337e-05 0.00668646 0.0102689 -0.000460971 -0.000107585 -0.00122202 0.0102689 0.0325 -0.000567359 -0.000709802 -0.00118465 -0.000460971 -0.000567359 0.00126322 0.00284856 -0.00108256 -0.000107585 -0.000709802 0.00284856 0.012858
1477010462800000 -26.6451 -1.04586 -0.161616 4.8271 -26.6051 -1.11748 -0.0182893 4.70113 -26.6051 -1.11748 4.70116 1.57469 0.0624594 0.0854653 0.225683 0.320071 -0.593253 0.00358401 -1.69668e-05 -0.000929452 -0.00133708 -0.00153756 -1.69668e-05 0.00579217 0.00887918 -0.000374648 -0.000117623 -0.000929452 0.00887918 0.0302347 -0.000470064 -0.000723569 -0.00133708 -0.000374648 -0.000470064 0.00147833 0.00341873 -0.00153756 -0.000117623 -0.000723569 0.00341873 0.0142744
1477010462850000 -26.65 -0.804425 -0.0338883 4.83238 -26.635 -0.892828 0.0436605 4.69065 -26.635 -0.892828 4.69085 1.56149 0.0623854 0.0854728 0.225433 0.319747 -0.568433 0.00361232 -5.82819e-05 -0.000931518 -0.00120802 -0.00109864 -5.82819e-05 0.00667115 0.0103191 -0.000309169 5.36466e-05 -0.000931518 0.0103191 0.0325149 -0.00034688 -0.000363958 -0.00120802 -0.000309169 -0.00034688 0.00126308 0.00285405 -0.00109864 5.36466e-05 -0.000363958 0.00285405 0.0128641
1477010462900000 -26.6485 -0.562811 0.0935412 4.83439 -26.6464 -0.642232 0.150994 4.71663 -26.6464 -0.642232 4.71905 1.53879 0.0623073 0.0854582 0.225169 0.319401 -0.561025 0.00358697 -1.44221e-05 -0.000672523 -0.00135635 -0.00154943 -1.44221e-05 0.00578213 0.00891928 -0.000236136 3.84285e-05 -0.000672523 0.00891928 0.0302318 -0.00028787 -0.000440188 -0.00135635 -0.000236136 -0.00028787 0.00148103 0.00342525 -0.00154943 3.84285e-05 -0.000440188 0.00342525 0.0142792
1477010462950000 -26.6406 -0.321181 0.220572 4.83317 -26.6334 -0.401084 0.341806 4.71988 -26.6334 -0.401084 4.73224 1.4985 0.0622304 0.0854447 0.224969 0.319052 -0.595038 0.00361092 -3.15799e-05 -0.000645317 -0.00122 -0.0010946 -3.15799e-05 0.00667081 0.0103685 -0.000182322 0.000159464 -0.000645317 0.0103685 0.0325261 -0.000176356 -0.000138704 -0.00122 -0.000182322 -0.000176356 0.00126087 0.00285011 -0.0010946 0.000159464 -0.000138704 0.00285011 0.0128488
1477010463000000 -26.6264 -0.0796947 0.347104 4.82874 -26.5876 -0.107533 0.542231 4.7888 -26.5876 -0.107533 4.8194 1.45805 0.062183 0.0853495 0.224899 0.31866 -0.604245 0.0035907 8.90515e-08 -0.000383974 -0.00136714 -0.00154833 8.90515e-08 0.0057804 0.00895219 -0.000113457 0.000162165 -0.000383974 0.00895219 0.030225 -0.0001503 -0.000256969 -0.00136714 -0.000113457 -0.0001503 0.00147936 0.00342026 -0.00154833 0.000162165 -0.000256969 0.00342026 0.0142625
1477010463050000 -26.6059 0.161489 0.473041 4.82116 -26.5685 0.131489 0.682864 4.77399 -26.5685 0.131489 4.82258 1.42872 0.0621337 0.0852564 0.224863 0.318272 -0.609729 0.00361031 -1.23258e-05 -0.000356457 -0.00122036 -0.00107153 -1.23258e-05 0.00673645 0.0104948 -2.54355e-05 0.00034334 -0.000356457 0.0104948 0.0326362 5.79493e-05 0.000248837 -0.00122036 -2.54355e-05 5.79493e-05 0.00124727 0.00282027 -0.00107153 0.00034334 0.000248837 0.00282027 0.0127816
1477010463100000 -26.5792 0.402213 0.598287 4.81045 -26.545 0.422858 0.814422 4.83764 -26.545 0.422858 4.90571 1.40401 0.0620799 0.0851567 0.224842 0.31788 -0.600431 0.00359561 5.42455e-06 -9.30337e-05 -0.00136486 -0.00152668 5.42455e-06 0.00582237 0.00902126 3.81918e-05 0.000352202 -9.30337e-05 0.00902126 0.030256 4.32276e-05 5.10486e-05 -0.00136486 3.81918e-05 4.32276e-05 0.00146359 0.00338689 -0.00152668 0.000352202 5.10486e-05 0.00338689 0.014193
1477010463150000 -26.5462 0.642323 0.722748 4.79667 -26.5336 0.661551 0.837997 4.82164 -26.5336 0.661551 4.89392 1.39872 0.0620062 0.0850567 0.224636 0.317489 -0.550345 0.00361174 1.53782e-05 -4.12627e-05 -0.00120964 -0.00103406 1.53782e-05 0.00671948 0.010462 0.000126325 0.000501431 -4.12627e-05 0.010462 0.0324911 0.000269589 0.000557405 -0.00120964 0.000126325 0.000269589 0.0012296 0.00278505 -0.00103406 0.000501431 0.000557405 0.00278505 0.0127108
1477010463200000 -26.5069 0.881666 0.846334 4.77986 -26.5269 0.942839 0.906315 4.87215 -26.5269 0.942839 4.95573 1.38688 0.0619376 0.0850059 0.224379 0.317129 -0.530873 0.00360031 1.09268e-05 0.0001633 -0.00135096 -0.00149103 1.09268e-05 0.00581646 0.00899639 0.000172684 0.000497211 0.0001633 0.00899639 0.0301384 0.000216435 0.000302635 -0.00135096 0.000172684 0.000216435 0.00144251 0.00334745 -0.00149103 0.000497211 0.000302635 0.00334745 0.0141205
1477010463250000 -26.4616 1.12009 0.968955 4.76007 -26.4894 1.20301 0.92492 4.88457 -26.4894 1.20301 4.97137 1.38366 0.0618766 0.0850009 0.224113 0.316799 -0.469381 0.00361616 5.88771e-05 0.000264919 -0.0011913 -0.000992556 5.88771e-05 0.0067162 0.0104499 0.000224605 0.000542967 0.000264919 0.0104499 0.0324235 0.000378569 0.000637437 -0.0011913 0.000224605 0.000378569 0.00120993 0.00274982 -0.000992556 0.000542967 0.000637437 0.00274982 0.0126454
1477010463300000 -26.4101 1.35745 1.09053 4.73737 -26.4337 1.44026 1.05073 4.84986 -26.4337 1.44026 4.96238 1.35744 0.0618116 0.0849956 0.223846 0.316459 -0.472664 0.00360693 3.27156e-05 0.00040281 -0.00133195 -0.0014562 3.27156e-05 0.00581876 0.00898478 0.000256043 0.000540035 0.00040281 0.00898478 0.0300748 0.000302161 0.000378947 -0.00133195 0.000256043 0.000302161 0.00141973 0.0033098 -0.0014562 0.000540035 0.000378947 0.0033098 0.014058
1477010463350000 -26.3526 1.59361 1.21096 4.71181 -26.3943 1.66003 1.09865 4.79814 -26.3943 1.66003 4.92232 1.3457 0.0617703 0.084955 0.223641 0.316099 -0.446878 0.00362637 0.000104159 0.000536085 -0.00117546 -0.000968685 0.000104159 0.00671653 0.010437 0.000296346 0.000550355 0.000536085 0.010437 0.0323661 0.000452971 0.000681617 -0.00117546 0.000296346 0.000452971 0.00119845 0.00273699 -0.000968685 0.000550355 0.000681617 0.00273699 0.0126315
1477010463400000 -26.2891 1.82841 1.33018 4.68345 -26.3407 1.87166 1.19602 4.73057 -26.3407 1.87166 4.87942 1.32316 0.0617475 0.084878 0.223466 0.315721 -0.44812 0.0036039 6.48193e-05 0.000650746 -0.00130943 -0.00142215 6.48193e-05 0.00582049 0.00896628 0.000322779 0.000567944 0.000650746 0.00896628 0.0300213 0.000361002 0.000427831 -0.00130943 0.000322779 0.000361002 0.00140788 0.00329782 -0.00142215 0.000567944 0.000427831 0.00329782 0.0140476
1477010463450000 -26.2197 2.06173 1.44811 4.65235 -26.2715 2.10289 1.34127 4.68927 -26.2715 2.10289 4.87732 1.2922 0.0617253 0.0847988 0.223255 0.315341 -0.468682 0.0036321 0.000150357 0.000800046 -0.00116515 -0.000966649 0.000150357 0.00671722 0.0104155 0.000367418 0.000581862 0.000800046 0.0104155 0.0323013 0.000531976 0.000772275 -0.00116515 0.000367418 0.000531976 0.00120887 0.00277211 -0.000966649 0.000581862 0.000772275 0.00277211 0.0127166
1477010463500000 -26.1444 2.29342 1.56467 4.61859 -26.2102 2.29696 1.43172 4.59738 -26.2102 2.29696 4.81515 1.2689 0.0617357 0.0846958 0.22308 0.314959 -0.469863 0.00360076 9.97958e-05 0.000913057 -0.0012958 -0.0014125 9.97958e-05 0.00582148 0.00893567 0.000395179 0.000626221 0.000913057 0.00893567 0.0299645 0.000425019 0.000508819 -0.0012958 0.000395179 0.000425019 0.00142095 0.00333524 -0.0014125 0.000626221 0.000508819 0.00333524 0.0141302
1477010463550000 -26.0633 2.52336 1.67979 4.58223 -26.1472 2.52542 1.47398 4.57339 -26.1472 2.52542 4.80505 1.25901 0.0617992 0.084593 0.22304 0.314577 -0.436654 0.00363462 0.000190804 0.00106413 -0.00115708 -0.000972196 0.000190804 0.00671992 0.0103789 0.000464984 0.000687901 0.00106413 0.0103789 0.0321994 0.000662434 0.000996269 -0.00115708 0.000464984 0.000662434 0.00123637 0.00283559 -0.000972196 0.000687901 0.000996269 0.00283559 0.012845
1477010463600000 -25.9765 2.75141 1.79339 4.54334 -26.0697 2.76711 1.57708 4.5618 -26.0697 2.76711 4.82672 1.23795 0.0618945 0.0844941 0.223024 0.314197 -0.435339 0.00359627 0.000124467 0.00114103 -0.00128739 -0.00141289 0.000124467 0.00582675 0.00889747 0.00048628 0.000732381 0.00114103 0.00889747 0.0298742 0.000534753 0.000695345 -0.00128739 0.00048628 0.000534753 0.00145164 0.00339945 -0.00141289 0.000732381 0.000695345 0.00339945 0.0142502
1477010463650000 -25.8841 2.97746 1.90543 4.502 -25.9733 2.98926 1.79368 4.49235 -25.9733 2.98926 4.8372 1.19092 0.061975 0.0843939 0.222822 0.313818 -0.499829 0.00363358 0.000237097 0.00132118 -0.00114288 -0.000961858 0.000237097 0.00672204 0.0103412 0.000549103 0.000763158 0.00132118 0.0103412 0.0321205 0.000768415 0.00115157 -0.00114288 0.000549103 0.000768415 0.00125664 0.00287071 -0.000961858 0.000763158 0.00115157 0.00287071 0.0128943
1477010463700000 -25.7861 3.20139 2.01582 4.45828 -25.872 3.26668 1.92649 4.52897 -25.872 3.26668 4.92168 1.16861 0.062044 0.0843531 0.222596 0.313459 -0.495008 0.00359511 0.000158037 0.00141183 -0.00127204 -0.00139667 0.000158037 0.00583002 0.0088462 0.000575941 0.000835355 0.00141183 0.0088462 0.0298077 0.000620576 0.000818156 -0.00127204 0.000575941 0.000620576 0.00147215 0.00343206 -0.00139667 0.000835355 0.000818156 0.00343206 0.0142925
1477010463750000 -25.6826 3.42306 2.12452 4.41227 -25.7889 3.49649 2.01819 4.49192 -25.7889 3.49649 4.92448 1.14853 0.0621882 0.0843285 0.22239 0.313106 -0.49272 0.00363212 0.00027735 0.00159395 -0.00111543 -0.000922609 0.00027735 0.00673026 0.0102858 0.000667783 0.000916104 0.00159395 0.0102858 0.0319882 0.000935817 0.00144485 -0.00111543 0.000667783 0.000935817 0.00127012 0.0028853 -0.000922609 0.000916104 0.00144485 0.0028853 0.0128988
1477010463800000 -25.5737 3.64239 2.23146 4.36404 -25.683 3.69786 2.13054 4.40459 -25.683 3.69786 4.89281 1.12027 0.0623437 0.0842712 0.222178 0.312737 -0.497559 0.00359676 0.000176799 0.00165055 -0.00124704 -0.0013614 0.000176799 0.00584421 0.00878846 0.000689009 0.000985572 0.00165055 0.00878846 0.02969 0.00075888 0.00104944 -0.00124704 0.000689009 0.00075888 0.00148205 0.00343942 -0.0013614 0.000985572 0.00104944 0.00343942 0.0142861
1477010463850000 -25.4596 3.85924 2.3366 4.31367 -25.5661 3.90565 2.26608 4.32475 -25.5661 3.90565 4.88247 1.08815 0.0624866 0.0842009 0.221939 0.312363 -0.511537 0.00363957 0.000310884 0.00185033 -0.00109172 -0.000897759 0.000310884 0.00674729 0.0102294 0.000791075 0.00106821 0.00185033 0.0102294 0.0318473 0.0011021 0.00171233 -0.00109172 0.000791075 0.0011021 0.00129369 0.00292461 -0.000897759 0.00106821 0.00171233 0.00292461 0.0129721
1477010463900000 -25.3402 4.07353 2.43989 4.26125 -25.499 4.08621 2.29093 4.22988 -25.499 4.08621 4.81043 1.07442 0.062892 0.0841026 0.221793 0.311994 -0.500097 0.0035931 0.000199205 0.00190404 -0.00121672 -0.0013196 0.000199205 0.00586188 0.00871817 0.000807079 0.00113829 0.00190404 0.00871817 0.0295657 0.000893054 0.00125462 -0.00121672 0.000807079 0.000893054 0.00150333 0.00347317 -0.0013196 0.00113829 0.00125462 0.00347317 0.0143461
